Run directory: ./outputs_sam_sirst_hq/NUDT-SIRST_model-vitt_size256_HQ_RadialGate_SCR-w020_SCPreproc_bs4_e1000_kp1_split-50_50_20260211_215054
Initialized SCR Loss (inner_k=5, outer_k=15, weight=0.2)
[Epoch 001] loss=1.3215 miou=0.0725 niou=0.0725 f1=0.1187 pd=0.4899 fa=0.001028 thr=0.44 time=53.6s
[Epoch 002] loss=0.9609 miou=0.3359 niou=0.3359 f1=0.4498 pd=0.9079 fa=0.002127 thr=0.45 time=53.9s
[Epoch 003] loss=0.7447 miou=0.4176 niou=0.4176 f1=0.5360 pd=0.9608 fa=0.002381 thr=0.48 time=54.3s
[Epoch 004] loss=0.6700 miou=0.4400 niou=0.4400 f1=0.5656 pd=0.9513 fa=0.001568 thr=0.48 time=52.9s
[Epoch 005] loss=0.6245 miou=0.4807 niou=0.4807 f1=0.6049 pd=0.9407 fa=0.001058 thr=0.47 time=52.8s
[Epoch 006] loss=0.5806 miou=0.4976 niou=0.4976 f1=0.6251 pd=0.9185 fa=0.000551 thr=0.44 time=52.4s
[Epoch 007] loss=0.5503 miou=0.5160 niou=0.5160 f1=0.6420 pd=0.9513 fa=0.000642 thr=0.45 time=51.2s
[Epoch 008] loss=0.5361 miou=0.5275 niou=0.5275 f1=0.6534 pd=0.9196 fa=0.000364 thr=0.43 time=51.9s
[Epoch 009] loss=0.5328 miou=0.5454 niou=0.5454 f1=0.6698 pd=0.9460 fa=0.000486 thr=0.44 time=50.6s
[Epoch 010] loss=0.5138 miou=0.5541 niou=0.5541 f1=0.6782 pd=0.9418 fa=0.000400 thr=0.45 time=51.8s
[Epoch 011] loss=0.5003 miou=0.5430 niou=0.5430 f1=0.6700 pd=0.8984 fa=0.000215 thr=0.41 time=53.2s
[Epoch 012] loss=0.4807 miou=0.5770 niou=0.5770 f1=0.7000 pd=0.9354 fa=0.000329 thr=0.43 time=52.5s
[Epoch 013] loss=0.4761 miou=0.5588 niou=0.5588 f1=0.6843 pd=0.9365 fa=0.000317 thr=0.44 time=52.8s
[Epoch 014] loss=0.4725 miou=0.5702 niou=0.5702 f1=0.6950 pd=0.9333 fa=0.000291 thr=0.43 time=52.7s
[Epoch 015] loss=0.4677 miou=0.5780 niou=0.5780 f1=0.7009 pd=0.9132 fa=0.000209 thr=0.42 time=52.3s
[Epoch 016] loss=0.4700 miou=0.5937 niou=0.5937 f1=0.7149 pd=0.9333 fa=0.000213 thr=0.43 time=53.3s
[Epoch 017] loss=0.4576 miou=0.5779 niou=0.5779 f1=0.7022 pd=0.9545 fa=0.000414 thr=0.45 time=51.9s
